AccidentKey_FromNDOR,AccidentYear,AccidentDate,PedestrianOrPedalcyclist,Latitude,Longitude,AccidentSeverity_CodeFromNDOR,TotalFatalities,TotalInjuries,Time,AlcoholInvolved,WeatherConditions,Douglas_Sarpy_LandUseCode,CountyName,CityName,Census_CityPopulation2000,Census_CityPopulation2010,Census_STATEFP10,Census_PLACEFP10,Census_PLACENS10
210047175,2010,8/25/10 0:00,Cyclists,41.252397,-95.9625999999999,3,0,1,2038,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210048760,2010,9/7/10 0:00,Pedestrian,41.205165,-96.115662,4,0,1,1515,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210049210,2010,9/9/10 0:00,Pedestrian,41.2011219999999,-95.9673849999999,3,0,1,1900,Y,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210049409,2010,9/10/10 0:00,Pedestrian,41.252448,-95.984925,2,0,1,1417,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210049424,2010,9/10/10 0:00,Cyclists,41.2937739999999,-96.158168,3,0,1,1330,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210051357,2010,9/29/10 0:00,Cyclists,41.2596429999999,-95.991022,3,0,1,1819,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210053350,2010,10/14/10 0:00,Pedestrian,41.212206,-95.961605,4,0,1,1805,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210054013,2010,10/7/10 0:00,Cyclists,41.2487909999999,-96.0473889999999,4,0,1,1650,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210054320,2010,10/8/10 0:00,Pedestrian,41.2341079999999,-96.1215219999999,4,0,1,1155,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210054782,2010,10/10/10 0:00,Cyclists,41.2487799999999,-96.0287309999999,3,0,1,1440,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210056283,2010,10/16/10 0:00,Pedestrian,41.2480809999999,-95.9884059999999,2,0,1,2139,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210056592,2010,10/30/10 0:00,Pedestrian,41.302951,-95.9570899999999,4,0,1,1335,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210056835,2010,10/23/10 0:00,Pedestrian,41.2597269999999,-95.9619119999999,4,0,1,137,Y,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210056840,2010,10/23/10 0:00,Pedestrian,41.240988,-95.933329,4,0,1,703,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
210057433,2010,10/20/10 0:00,Cyclists,41.240988,-95.933329,3,0,1,1013,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211000213,2010,11/6/10 0:00,Pedestrian,41.3013789999999,-95.9565819999999,3,0,2,1710,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211000513,2010,11/12/10 0:00,Pedestrian,41.134365,-96.027297,3,0,2,1755,N,Rain,COM,Sarpy,Papillion,18618,18894,31,38295,2396139
211001772,2010,11/15/10 0:00,Pedestrian,41.259635,-95.973702,4,0,1,1950,Y,Rain,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211003693,2010,11/19/10 0:00,Cyclists,41.234068,-96.0963799999999,3,0,1,1030,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211003913,2010,12/20/10 0:00,Pedestrian,41.2632199999999,-96.0518869999999,1,1,0,2033,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211003937,2010,11/20/10 0:00,Pedestrian,41.259605,-96.03175,4,0,1,2304,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211005883,2010,12/1/10 0:00,Pedestrian,41.252397,-95.9625999999999,3,0,1,1038,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211005995,2010,12/8/10 0:00,Pedestrian,41.2110589999999,-95.9473109999999,4,0,1,1520,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211006007,2010,12/8/10 0:00,Pedestrian,41.257742,-95.9804,2,0,1,650,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211006038,2010,12/8/10 0:00,Pedestrian,41.217612,-95.947066,2,0,1,1825,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211006214,2010,12/9/10 0:00,Pedestrian,41.2647869999999,-95.9611799999999,3,0,1,846,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211006221,2010,12/9/10 0:00,Pedestrian,41.219715,-95.9470689999999,2,0,1,1904,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211006766,2010,12/15/10 0:00,Pedestrian,41.258811,-95.957102,4,0,1,1845,N,Not stated,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211008734,2010,12/23/10 0:00,Pedestrian,41.212198,-95.9472389999999,4,0,1,1948,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211011511,2011,1/14/11 0:00,Pedestrian,41.259605,-96.03175,2,0,1,2210,Y,Snow,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211013098,2011,1/28/11 0:00,Pedestrian,41.2596619999999,-95.983028,4,0,1,820,N,Unknown,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211016548,2011,2/2/11 0:00,Cyclists,41.241526,-95.98784,3,0,1,2229,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211016929,2011,4/19/11 0:00,Pedestrian,41.2048479999999,-96.0301469999999,4,0,1,2040,N,Unknown,COM,Douglas,Ralston,6271,5943,31,40605,2396309
211017336,2011,2/18/11 0:00,Pedestrian,41.2345109999999,-95.9370069999999,3,0,1,1230,Y,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211017398,2011,2/19/11 0:00,Pedestrian,41.2596199999999,-95.9691339999999,3,0,1,851,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211017497,2011,2/20/11 0:00,Pedestrian,41.259737,-95.9638149999999,2,0,1,1726,Y,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211017514,2011,2/20/11 0:00,Pedestrian,41.212198,-95.9472389999999,3,0,1,840,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211018141,2011,4/28/11 0:00,Pedestrian,41.1908609999999,-96.0417379999999,3,0,1,1800,N,Clear,COM,Douglas,Ralston,6271,5943,31,40605,2396309
211019739,2011,3/12/11 0:00,Pedestrian,41.259678,-96.042966,4,0,1,1504,N,Not stated,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211020700,2011,3/23/11 0:00,Pedestrian,41.2370909999999,-96.119517,4,0,1,1400,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211020716,2011,3/17/11 0:00,Pedestrian,41.2995689999999,-95.9565759999999,3,0,1,1356,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211021184,2011,3/19/11 0:00,Cyclists,41.2650629999999,-95.9903039999999,4,0,1,1500,N,Unknown,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211021660,2011,3/22/11 0:00,Cyclists,41.24119,-95.9902409999999,3,0,1,1300,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211023314,2011,4/15/11 0:00,Pedestrian,41.1372909999999,-96.0236869999999,3,0,1,1140,N,Cloudy,COM,Sarpy,Papillion,18618,18894,31,38295,2396139
211023755,2011,4/12/11 0:00,Pedestrian,41.234963,-95.9333419999999,3,0,1,2003,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211025329,2011,4/23/11 0:00,Pedestrian,41.2049499999999,-96.042957,4,0,1,1430,N,Clear,COM,Douglas,Ralston,6271,5943,31,40605,2396309
211026315,2011,5/2/11 0:00,Pedestrian,41.257742,-95.9804,4,0,1,839,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211026390,2011,5/3/11 0:00,Pedestrian,41.2566619999999,-95.9558729999999,2,0,1,838,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211026696,2011,5/8/11 0:00,Cyclists,41.2086159999999,-96.125836,3,0,1,700,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211029173,2011,5/22/11 0:00,Pedestrian,41.2596199999999,-95.9691339999999,3,0,1,1912,Y,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211029219,2011,5/26/11 0:00,Pedestrian,41.244643,-95.990807,4,0,1,1504,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211029250,2011,7/12/11 0:00,Pedestrian,41.1907169999999,-96.0237539999999,3,0,3,1507,N,Clear,COM,Douglas,Ralston,6271,5943,31,40605,2396309
211029264,2011,5/26/11 0:00,Pedestrian,41.258076,-95.9827379999999,4,0,1,745,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211029324,2011,5/27/11 0:00,Pedestrian,41.299573,-95.956978,4,0,1,1558,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211029534,2011,5/30/11 0:00,Cyclists,41.1586349999999,-95.935359,3,0,1,1645,N,Clear,COM,Sarpy,Bellevue,44373,50137,31,3950,2394120
211030274,2011,7/23/11 0:00,Cyclists,41.188101,-96.042967,2,0,1,1539,N,Clear,COM,Sarpy,La Vista,11690,15758,31,26385,2395575
211030594,2011,6/9/11 0:00,Pedestrian,41.2596339999999,-95.9733209999999,2,0,1,950,Y,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211033120,2011,6/30/11 0:00,Pedestrian,41.30669,-96.050892,4,0,1,1615,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211033125,2011,6/24/11 0:00,Cyclists,41.2849689999999,-96.0049329999999,3,0,1,1600,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211033820,2011,7/11/11 0:00,Cyclists,41.286667,-96.100616,2,0,1,1745,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211034030,2011,7/12/11 0:00,Pedestrian,41.2994869999999,-96.004692,4,0,1,1811,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211034037,2011,7/12/11 0:00,Cyclists,41.2632189999999,-96.051697,2,0,1,1102,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211034576,2011,7/8/11 0:00,Cyclists,41.219715,-95.9477519999999,4,0,1,1305,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211034824,2011,7/1/11 0:00,Cyclists,41.2378829999999,-96.023992,3,0,1,2036,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211035802,2011,8/31/11 0:00,Cyclists,41.1834569999999,-96.042989,3,0,1,1530,N,Clear,COM,Sarpy,La Vista,11690,15758,31,26385,2395575
211036338,2011,7/20/11 0:00,Pedestrian,41.2884949999999,-95.9565759999999,4,0,1,2128,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211038255,2011,8/12/11 0:00,Pedestrian,41.217865,-95.9470639999999,2,0,1,2153,Y,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211038290,2011,8/2/11 0:00,Cyclists,41.257724,-95.965113,4,0,1,1620,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211038882,2011,8/5/11 0:00,Cyclists,41.2588009999999,-95.956885,3,0,1,1445,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211039075,2011,8/6/11 0:00,Cyclists,41.2523979999999,-95.9912939999999,4,0,1,1319,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211039254,2011,8/14/11 0:00,Cyclists,41.3176569999999,-95.9997709999999,3,0,1,728,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211040110,2011,8/16/11 0:00,Pedestrian,41.285012,-96.01331,4,0,1,739,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211040238,2011,8/17/11 0:00,Cyclists,41.252403,-95.97605,3,0,1,1731,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211040366,2011,8/27/11 0:00,Pedestrian,41.208545,-96.123473,3,0,1,2149,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211041013,2011,7/6/11 0:00,Pedestrian,41.290708,-95.9565759999999,2,0,1,1700,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211041017,2011,8/19/11 0:00,Pedestrian,41.295512,-96.052542,4,0,1,834,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211041046,2011,8/24/11 0:00,Pedestrian,41.2565689999999,-96.0299119999999,4,0,1,706,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211041094,2011,8/25/11 0:00,Cyclists,41.252397,-95.9625999999999,3,0,1,705,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211041122,2011,8/30/11 0:00,Pedestrian,41.285527,-96.023909,3,0,1,658,N,Rain,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211042945,2011,9/3/11 0:00,Pedestrian,41.2920459999999,-95.956573,2,0,1,32,Y,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211043142,2011,9/8/11 0:00,Pedestrian,41.2524009999999,-95.991484,3,0,1,1602,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211043818,2011,9/7/11 0:00,Pedestrian,41.2597269999999,-95.9619119999999,2,0,2,1909,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211044901,2011,9/28/11 0:00,Pedestrian,41.29954,-96.019028,3,0,1,1219,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211045427,2011,9/19/11 0:00,Cyclists,41.205238,-96.0429589999999,3,0,1,716,N,Clear,COM,Douglas,Ralston,6271,5943,31,40605,2396309
211045709,2011,9/16/11 0:00,Pedestrian,41.2122,-95.9470469999999,3,0,1,1610,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211045901,2011,9/21/11 0:00,Pedestrian,41.212198,-95.9472389999999,4,0,1,1915,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211047457,2011,10/6/11 0:00,Pedestrian,41.235657,-96.134927,2,0,1,300,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211047496,2011,10/12/11 0:00,Pedestrian,41.2632199999999,-96.0518869999999,2,0,2,1959,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211047590,2011,10/5/11 0:00,Pedestrian,41.234177,-96.054067,3,0,1,1350,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211048403,2011,10/3/11 0:00,Pedestrian,41.2941319999999,-96.022997,2,0,1,625,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211050776,2011,10/21/11 0:00,Cyclists,41.2341089999999,-96.091119,4,0,1,2237,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211051137,2011,10/18/11 0:00,Pedestrian,41.2647649999999,-95.9807359999999,3,0,1,1019,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
211051173,2011,10/21/11 0:00,Pedestrian,41.267961,-95.947044,4,0,1,1,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212001821,2011,11/3/11 0:00,Pedestrian,41.2121989999999,-95.945706,3,0,1,2499,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212002523,2011,11/5/11 0:00,Pedestrian,41.290565,-96.0529949999999,2,0,1,130,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212002641,2011,11/8/11 0:00,Pedestrian,41.252403,-95.9757749999999,4,0,1,1240,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212002801,2011,11/12/11 0:00,Pedestrian,41.259611,-96.0355519999999,4,0,1,1230,N,Unknown,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212004309,2011,11/16/11 0:00,Cyclists,41.2712059999999,-95.9832949999999,3,0,1,1440,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212004700,2011,11/19/11 0:00,Pedestrian,41.259663,-95.9864539999999,2,0,1,1912,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212005489,2011,11/25/11 0:00,Pedestrian,41.219715,-95.9470689999999,4,0,1,1840,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212005580,2011,11/25/11 0:00,Pedestrian,41.2777869999999,-96.0813449999999,4,0,1,1930,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212007302,2011,12/5/11 0:00,Pedestrian,41.298949,-95.951778,4,0,1,1105,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212008378,2011,12/8/11 0:00,Pedestrian,41.172601,-96.041756,3,0,1,1540,N,Snow,COM,Sarpy,Papillion,18618,18894,31,38295,2396139
212008671,2012,3/12/12 0:00,Pedestrian,41.2058129999999,-96.0429639999999,4,0,2,645,N,Cloudy,COM,Douglas,Ralston,6271,5943,31,40605,2396309
212009746,2011,12/29/11 0:00,Pedestrian,41.2524159999999,-95.987785,4,0,1,1900,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212009933,2011,12/20/11 0:00,Pedestrian,41.271039,-95.98274,4,0,1,2499,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212010121,2012,2/9/12 0:00,Pedestrian,41.2523869999999,-95.9690559999999,1,1,1,1850,Y,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212011274,2012,1/6/12 0:00,Pedestrian,41.2597499999999,-95.956451,4,0,1,1548,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212013368,2011,1/30/11 0:00,Pedestrian,41.259726,-95.9617209999999,2,0,1,1917,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212014495,2012,2/1/12 0:00,Pedestrian,41.2170259999999,-95.947068,3,0,1,1841,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212017533,2012,2/25/12 0:00,Pedestrian,41.2320449999999,-95.942278,3,0,1,1650,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212017886,2012,2/28/12 0:00,Pedestrian,41.2596339999999,-95.9733209999999,2,0,1,1339,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212019489,2012,4/28/12 0:00,Cyclists,41.285124,-95.937398,4,0,1,1241,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212019539,2012,5/22/12 0:00,Cyclists,41.2123929999999,-96.062234,3,0,1,1240,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212020088,2012,5/10/12 0:00,Pedestrian,41.219048,-95.947066,3,0,1,2499,Y,Not stated,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212020244,2012,4/28/12 0:00,Pedestrian,41.285007,-96.011216,2,0,1,1215,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212023642,2012,3/28/12 0:00,Pedestrian,41.2849769999999,-96.0074079999999,4,0,2,2024,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212023738,2012,5/30/12 0:00,Cyclists,41.262908,-96.046407,4,0,1,210,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212024097,2012,5/31/12 0:00,Cyclists,41.2526129999999,-95.966177,4,0,1,930,N,Rain,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212025557,2012,3/12/12 0:00,Pedestrian,41.2173019999999,-95.947068,4,0,1,1431,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212025588,2012,3/10/12 0:00,Pedestrian,41.2170259999999,-95.947068,2,0,2,1433,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212025602,2012,3/9/12 0:00,Pedestrian,41.211323,-95.9470919999999,4,0,1,1030,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212026128,2012,3/29/12 0:00,Pedestrian,41.216092,-95.947067,3,0,2,845,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212026163,2012,3/30/12 0:00,Pedestrian,41.2463849999999,-96.098768,3,0,1,1300,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212026459,2012,4/2/12 0:00,Pedestrian,41.2850249999999,-96.052344,2,0,1,1054,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212026576,2012,4/2/12 0:00,Pedestrian,41.2340209999999,-96.1044799999999,4,0,1,1751,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212026701,2012,4/3/12 0:00,Cyclists,41.2051779999999,-96.1773639999999,3,0,1,1516,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212026731,2012,4/8/12 0:00,Pedestrian,41.234009,-96.129204,2,0,1,1502,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212027719,2012,4/25/12 0:00,Cyclists,41.259585,-96.0233759999999,3,0,1,2499,Y,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212027968,2012,4/27/12 0:00,Pedestrian,41.259582,-96.0241369999999,2,0,1,1310,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212028265,2012,6/7/12 0:00,Cyclists,41.263133,-96.0477039999999,4,0,1,1600,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212029221,2012,6/15/12 0:00,Pedestrian,41.1900389999999,-95.9731819999999,3,0,1,1325,N,Cloudy,COM,Sarpy,Bellevue,44373,50137,31,3950,2394120
212029673,2012,6/18/12 0:00,Pedestrian,41.2577879999999,-95.9704799999999,4,0,1,1740,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212032968,2012,7/10/12 0:00,Cyclists,41.23425,-96.0526799999999,2,0,1,2499,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212033027,2012,7/3/12 0:00,Pedestrian,41.291685,-95.956603,4,0,1,2250,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212034167,2012,7/13/12 0:00,Pedestrian,41.213194,-95.9485679999999,3,0,1,1645,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212034435,2012,7/8/12 0:00,Pedestrian,41.2122129999999,-95.966969,2,0,3,1500,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212035670,2012,7/25/12 0:00,Pedestrian,41.248781,-96.030236,4,0,1,2308,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212035726,2012,7/26/12 0:00,Cyclists,41.2122,-95.947111,3,0,1,1745,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212036683,2012,7/31/12 0:00,Pedestrian,41.2294249999999,-95.947074,4,0,1,2499,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212036875,2012,8/5/12 0:00,Cyclists,41.248524,-96.160235,3,0,1,739,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212037763,2012,8/8/12 0:00,Cyclists,41.2486249999999,-96.1045029999999,3,0,1,2000,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212038686,2012,8/11/12 0:00,Pedestrian,41.3376889999999,-95.960757,2,0,1,2226,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212039387,2012,8/16/12 0:00,Pedestrian,41.267961,-95.947044,2,0,1,1731,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212040171,2012,9/1/12 0:00,Cyclists,41.2850269999999,-96.0525339999999,4,0,2,1813,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212041391,2012,8/27/12 0:00,Pedestrian,41.273397,-95.977468,2,0,1,826,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212042086,2012,8/31/12 0:00,Pedestrian,41.267935,-95.9727429999999,3,0,1,850,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212042115,2012,9/6/12 0:00,Pedestrian,41.22628,-96.0431619999999,3,0,1,1454,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212042120,2012,9/7/12 0:00,Pedestrian,41.2577459999999,-95.9616469999999,4,0,1,833,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212042200,2012,9/13/12 0:00,Cyclists,41.2523849999999,-95.967613,4,0,1,1540,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212043134,2012,9/10/12 0:00,Pedestrian,41.3066949999999,-96.055548,2,0,1,1722,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212043259,2012,8/22/12 0:00,Pedestrian,41.281519,-95.9476209999999,3,0,1,2213,Y,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212043286,2012,9/20/12 0:00,Cyclists,41.327905,-95.957981,2,0,1,2120,Y,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212043352,2012,9/4/12 0:00,Pedestrian,41.2315929999999,-96.1195199999999,1,1,0,1950,N,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212043632,2012,10/3/12 0:00,Cyclists,41.190859,-96.0429469999999,2,0,1,800,N,Clear,COM,Douglas,Ralston,6271,5943,31,40605,2396309
212044506,2012,9/21/12 0:00,Pedestrian,41.190835,-96.138777,1,1,0,729,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212045530,2012,10/17/12 0:00,Cyclists,41.1802629999999,-96.0430089999999,4,0,1,733,N,Rain,COM,Sarpy,La Vista,11690,15758,31,26385,2395575
212046370,2012,10/2/12 0:00,Cyclists,41.293762,-96.0527199999999,3,0,1,1927,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212047003,2012,10/4/12 0:00,Cyclists,41.2721319999999,-95.972925,3,0,1,659,N,Rain,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212047394,2012,10/1/12 0:00,Pedestrian,41.283002,-96.098667,4,0,1,1715,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212047780,2012,10/17/12 0:00,Pedestrian,41.289762,-96.0814469999999,4,0,1,2200,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212048511,2012,11/1/12 0:00,Pedestrian,41.1591159999999,-95.9425889999999,4,0,1,2136,N,Clear,COM,Sarpy,Bellevue,44373,50137,31,3950,2394120
212049857,2012,10/13/12 0:00,Pedestrian,41.212209,-95.960839,2,0,1,2314,Y,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212049858,2012,10/13/12 0:00,Pedestrian,41.212209,-95.960839,2,0,1,2314,Y,Cloudy,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212050854,2012,10/30/12 0:00,Cyclists,41.241427,-95.9952049999999,2,0,1,1740,N,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
212052184,2012,11/18/12 0:00,Pedestrian,41.2121909999999,-95.963329,2,0,1,3,Y,Clear,COM,Douglas,Omaha,408735,408958,31,37000,2396064
